CAND_ID,CAND_NAME,CAND_ICI,CAND_PTY_AFFILIATION,TTL_DISB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT
H8WA01077,JEFFREY ALLEN SR. BEELER,C,REP,3869.37,WA,1
H0WA02080,RICK LARSEN,I,DEM,1766116.9,WA,2
H0WA02189,JASON CALL,C,DEM,185951.24,WA,2
H2WA02177,DAN MATTHEWS,C,REP,145529.16,WA,2
H2WA02219,LEIF D JOHNSON,C,REP,40460.47,WA,2
H2WA03134,BRENT WILLIAM HENNRICH,C,DEM,98693.17,WA,3
H2WA03217,MARIE GLUESENKAMP PEREZ,C,DEM,3857780.82,WA,3
H8WA03198,CAROLYN N. LONG,C,DEM,23032.39,WA,3
H0WA03138,DAVID B CASTILLO,O,REP,0.0,WA,3
H0WA03187,JAIME HERRERA BEUTLER,I,REP,3868029.3,WA,3
H2WA03100,JOSEPH KENT,C,REP,3763483.82,WA,3
H2WA03126,HEIDI ST. JOHN,C,REP,1056995.15,WA,3
H2WA03183,LESLIE LEIGH FRENCH,C,REP,74114.76,WA,3
H2WA03191,VICKI CALDWELL KRAFT,C,REP,73317.97,WA,3
H2WA04199,DOUG WHITE,C,DEM,752778.95,WA,4
H2WA04157,BRADLEY KLIPPERT,C,REP,42969.0,WA,4
H2WA04165,JERROD SESSLER,C,REP,532742.55,WA,4
H2WA04173,LOREN CULP,C,REP,349581.75,WA,4
H2WA14016,COREY GIBSON,C,REP,192862.33,WA,4
H4WA04104,DAN NEWHOUSE,I,REP,2433413.22,WA,4
H2WA05097,ANN MARIE DANIMUS,C,DEM,190736.38,WA,5
H2WA05105,NATASHA HILL,C,DEM,377499.11,WA,5
H4WA05150,ANN MARIE DANIMUS,,DEM,190736.38,WA,5
H6WA05023,THOMAS S FOLEY,C,DEM,22479.31,WA,5
H8WA05193,LISA BROWN,C,DEM,99122.8,WA,5
H4WA05077,CATHY MCMORRIS RODGERS,I,REP,6380770.65,WA,5
H0WA06099,REBECCA ELIZABETH PARSON,C,DEM,192652.0,WA,6
H2WA06129,DEREK KILMER,I,DEM,4476516.46,WA,6
H0WA06081,ELIZABETH KREISELMAIER,C,REP,428181.47,WA,6
H2WA06178,CHRIS RAYMOND BINNS,C,REP,4280.31,WA,6
H6WA07458,PRAMILA JAYAPAL,I,DEM,2186228.76,WA,7
H2WA07119,PAUL GLUMAZ,C,REP,17374.03,WA,7
H2WA07127,CLIFFORD E MOON,C,REP,21118.12,WA,7
H4WA07073,CRAIG KELLER,C,REP,112.0,WA,7
H8WA08189,KIM DR. SCHRIER,I,DEM,11003511.0,WA,8
H2WA08182,MATT MR LARKIN,C,REP,2806614.15,WA,8
H2WA08208,REAGAN B DUNN,C,REP,884606.95,WA,8
H2WA08216,SCOTT STEPHENSON,C,REP,309760.53,WA,8
H2WA08190,JUSTIN GREYWOLF,C,IND,5661.26,WA,8
H2WA09115,STEPHANIE D GALLARDO,C,DEM,202439.54,WA,9
H6WA09025,D. ADAM SMITH,I,DEM,1378652.77,WA,9
H2WA09156,SEA CHAN,C,REP,16278.47,WA,9
H2WA09198,SETH PEDERSEN,C,REP,0.0,WA,9
H4WA09061,DOUGLAS MICHAEL BASLER,C,REP,141268.27,WA,9
H0WA03161,DENNIS HECK,I,DEM,800519.71,WA,10
H0WA10034,MARILYN STRICKLAND,I,DEM,1485333.24,WA,10
H0WA10083,RIAN INGRIM,O,REP,0.0,WA,10
H0WA10091,DEAN JOHNSON,O,REP,1047.42,WA,10
H0WA10109,JACKSON MAYNARD,O,REP,2650.0,WA,10
H2WA08166,KEITH ROLAND SWANK,C,REP,186835.18,WA,10
H2WA10063,DON HEWETT,C,REP,0.0,WA,10
H4WA06075,MARTIN V. MCCLENDON,C,REP,2284.99,WA,10
H0WI01104,JOSHUA JERRY RANDAZZA-PADE,C,DEM,0.0,WI,1
H2WI01100,ANN ROE,C,DEM,814276.45,WI,1
H8WI01123,RANDY BRYCE,O,DEM,19764.76,WI,1
H8WI01149,NICK POLCE,O,REP,0.0,WI,1
H8WI01156,BRYAN GEORGE STEIL,I,REP,2480713.27,WI,1
H8WI01164,KEVIN ADAM STEEN,O,REP,1261.3,WI,1
H2WI02124,MARK POCAN,I,DEM,1002074.85,WI,2
H2WI02173,CHARITY BARRY,C,REP,87337.42,WI,2
H2WI02181,ERIK OLSEN,C,REP,87588.21,WI,2
H8WI02121,DANIEL PETER THERON,C,REP,17317.72,WI,2
H0WI03118,MARK ALLEN NEUMANN,O,DEM,70226.65,WI,3
H2WI03122,BRAD PFAFF,O,DEM,1873293.31,WI,3
H2WI03130,REBECCA COOKE,O,DEM,486145.81,WI,3
H2WI03148,DEB MCGRATH,O,DEM,738955.79,WI,3
H6WI03099,RONALD JAMES KIND,I,DEM,913055.82,WI,3
H0WI03159,JESSI EBBEN,C,REP,11697.95,WI,3
H0WI03175,DERRICK F. MR. VAN ORDEN,O,REP,6315254.23,WI,3
H4WI04183,GWEN S MOORE,I,DEM,1232123.28,WI,4
H2WI05267,JESSICA KATZENMEYER,C,DEM,41332.77,WI,5
H2WI05275,MIKE VAN SOMEREN,C,DEM,105047.2,WI,5
H0WI05113,SCOTT FITZGERALD,I,REP,791196.36,WI,5
H0WI05121,CLIFFORD JAMES DETEMPLE,O,REP,42009.05,WI,5
H8WI09050,F. JAMES JR. SENSENBRENNER,O,REP,241212.48,WI,5
H0WI06194,AMY IRENE MS. WASHBURN,C,DEM,7914.96,WI,6
H2WI06067,DOUGLAS MULLENIX,C,REP,59762.11,WI,6
H4WI06048,GLENN S. GROTHMAN,I,REP,989439.38,WI,6
H0WI07135,TRICIA ZUNKER,C,DEM,14627.75,WI,7
H2WI07123,RICHARD AUSMAN,C,DEM,95603.59,WI,7
H8WI07096,MARGARET RUTH ENGEBRETSON,C,DEM,0.0,WI,7
H0WI07051,SEAN DUFFY,I,REP,249339.9,WI,7
H0WI07101,TOM TIFFANY,I,REP,964317.83,WI,7
H2WI07115,DAVID WALTER KUNELIUS,C,REP,8077.84,WI,7
H0WI08125,AMANDA STUCK,C,DEM,2139.17,WI,8
H6WI08163,TOM NELSON,O,DEM,1744636.58,WI,8
H2WI08089,SHAUN MICHAEL CLARMONT,C,REP,7481.08,WI,8
H6WI08155,MICHAEL JOHN GALLAGHER,I,REP,1366431.17,WI,8
H2WI08063,JACOB JOHN VANDENPLAS,C,LIB,5229.04,WI,8
H2WV01136,SCOTT ALLEN MR FULLER,C,REP,21788.86,WV,1
H6WV03117,ZANE RENE LAWHORN,C,REP,20952.28,WV,1
H8WV03097,CAROL DEVINE MILLER,I,REP,1189938.87,WV,1
H2WV02191,BARRY LEE MR. WENDELL,C,DEM,28025.43,WV,2
H8WV02073,JOHN R II UNGER,C,DEM,0.0,WV,2
H0WV01072,DAVID B. MR. MCKINLEY,I,REP,2801325.94,WV,2
H2WV01128,CARLY BRAUN,C,REP,20900.96,WV,2
H2WV02183,SUSAN BUCHSER-LOCHOCKI,C,REP,26561.14,WV,2
H2WV02209,MICHAEL SECKMAN,C,REP,12271.4,WV,2
H4WV02080,ALEXANDER XAVIER MOONEY,I,REP,6788322.17,WV,2
H4WV02197,ALEXANDER GAASERUD,,REP,7381.06,WV,2
H4WV02205,RILEY MOORE,,REP,3022.63,WV,2
H4WV02213,JOSEPH FREDERICK EARLEY,,REP,0.0,WV,2
H4WV03070,EVAN H JENKINS,I,REP,0.0,WV,3
H8WV03105,CONRAD G. MR. II LUCAS,O,REP,120.0,WV,3
H0WY01036,LYNNETTE GREYBULL,C,DEM,89155.39,WY,0
H8WY01054,TRAVIS HELM,C,DEM,0.0,WY,0
H2WY00158,ANTHONY BOUCHARD,C,REP,660553.66,WY,0
H2WY00166,HARRIET HAGEMAN,C,REP,5462289.73,WY,0
H2WY01032,CHARLES GRAY,C,REP,330265.74,WY,0
H2WY01040,EVERETT DENTON JR KNAPP,C,REP,29646.89,WY,0
H2WY29017,ROBYN MARIWE BELINSKEY,C,REP,4343.99,WY,0
H8WY00148,CYNTHIA MARIE LUMMIS,I,REP,417700.81,WY,0
H2WY01016,MARISSA JOY SELVIG,C,CON,19936.16,WY,0
H2WY01057,CASEY WILLIAM MR HARDISON,C,OTH,963.34,WY,0
H2WY01081,RICHARD BRUBAKER,C,OTH,5000.0,WY,0
P00003392,HILLARY RODHAM / TIMOTHY MICHAEL KAINE CLINTON,O,DEM,301541.73,00,0
P00006213,JOHN K. DELANEY,C,DEM,11103.81,00,0
P00006486,ANDREW MR. YANG,C,DEM,234177.41,00,0
P00008532,DAPHNE DENISE BRADFORD,C,DEM,10899.34,00,0
P00008763,RICHARD NEECE II OJEDA,C,DEM,0.0,00,0
P00008946,CHRISTIN NOEL MS. POWERS,,DEM,2528.71,00,0
P00009225,RAYMOND J SENEY,C,DEM,60.0,00,0
P00009423,KAMALA D. HARRIS,C,DEM,790073.65,00,0
P00009621,ELIZABETH WARREN,C,DEM,667367.28,00,0
P00009795,CORY A. BOOKER,C,DEM,887575.31,00,0
P00009910,MARIANNE WILLIAMSON,C,DEM,207649.45,00,0
P00010454,JAY R INSLEE,C,DEM,38858.34,00,0
P00010520,JOHN W. HICKENLOOPER,C,DEM,0.0,00,0
P00011999,STEVE BULLOCK,C,DEM,0.0,00,0
P00012054,BILL DE BLASIO,C,DEM,38887.88,00,0
P00012716,TOM STEYER,C,DEM,1958662.83,00,0
P00014530,MICHAEL R. BLOOMBERG,C,DEM,1165887.36,00,0
P40002347,JOHN EDWARDS,O,DEM,0.0,00,0
P40002404,REV ALFRED C SHARPTON,C,DEM,0.0,00,0
P40007031,WILLIAM GAILEY,,DEM,782.08,00,0
P40007676,HERBERT EZEKIEL ZEKE SMYTH,,DEM,0.0,00,0
P60007168,BERNARD SANDERS,C,DEM,2527627.39,00,0
P80000268,WILLIE FELIX CARTER,,DEM,6175.68,00,0
P80000722,JOSEPH R JR BIDEN,I,DEM,10580711.52,00,0
P00004861,MICHAEL BICKELMEYER,,REP,706.46,00,0
P00006528,DAVID RAPHAEL MR. HERZ,,REP,0.0,00,0
P00007823,HUHNKIE LEE,C,REP,25244.57,00,0
P00009670,JAMES EDWIN MERONEY,,REP,0.0,00,0
P00010033,TIMOTHY MICHAEL MR. VILLARI,,REP,2205.97,00,0
P00011239,WILLIAM FLOYD (BILL) WELD,C,REP,5222.85,00,0
P00013649,MARSHALL HON SANFORD,C,REP,30929.32,00,0
P00015131,KENNY RODEO,C,REP,0.0,00,0
P00015925,GREG WALTON,,REP,0.0,00,0
P20002721,RICHARD J. SANTORUM,O,REP,2489.0,00,0
P20002978,MICHELE BACHMANN,C,REP,185465.96,00,0
P40003824,DONALD ROBERT FRAYER,,REP,348.22,00,0
P40004244,CHRISTOPHER GEORGE TILLIS,,REP,0.0,00,0
P40004954,STEVEN KROSS,,REP,1379.78,00,0
P40005928,JESUS MR. TORRES,,REP,4178.96,00,0
P40009144,COREY STAPLETON,,REP,3752.4,00,0
P40009409,ERIC JON BOERNER,,REP,1212.23,00,0
P40010100,JOSEPH COLLINS,,REP,0.0,00,0
P60003654,NEWT GINGRICH,C,REP,2530.0,00,0
P60005303,CHERUNDA LYNN FOX,,REP,36991.45,00,0
P60006111,"RAFAEL EDWARD ""TED"" CRUZ",O,REP,0.0,00,0
P60006723,MARCO RUBIO,O,REP,882.47,00,0
P60007572,GEORGE E PATAKI,O,REP,432.0,00,0
P60008059,JEB BUSH,O,REP,5478.76,00,0
P60016342,ROQUE ROCKY DE  LA  FUENTE,C,REP,43914.24,00,0
P80001571,DONALD J. TRUMP,,REP,802398.79,00,0
P80003817,VERNON EDGAR WUENSCHE,C,REP,0.0,00,0
P00016741,KANYE WEST,C,BDY,1295391.66,00,0
P00014357,SUSAN BUCHSER-LOCHOCKI,C,GRE,1476.14,00,0
P20003984,JILL STEIN,O,GRE,136436.16,00,0
P00003962,JOSEPH CHARLES SCHRINER,C,IND,75.0,00,0
P00006064,KELVIN GERAD DAVIS,,IND,0.0,00,0
P00008573,GLENN SCOTT ALLISTAIR MR. SIMPSON,,IND,0.0,00,0
P00010660,VALERIE LIN DR. MCCRAY,C,IND,12772.2,00,0
P00012039,MARK R. CHARLES,C,IND,464.5,00,0
P00016253,FRANK MIALS SCURLOCK,C,IND,0.0,00,0
P40004459,ALANDER PULLIAM,,IND,22819.0,00,0
P40006520,VINCENT DEAN MR. JR. CORDOVA,,IND,0.0,00,0
P40007395,PHILLIP DRAKE,,IND,0.0,00,0
P40007502,JACOB MATTHEW MR. PARKER,,IND,0.0,00,0
P40007577,SAMUEL B DR HOFF,,IND,0.0,00,0
P40007882,JON EDWARD STASEVICH,,IND,1542.52,00,0
P40008534,PHILLIP DRAKE,,IND,0.0,00,0
P40008849,GREGORY MARCUS MR CARTER,,IND,6512.99,00,0
P40009458,TONY ZORC,,IND,8313.75,00,0
P60003076,ALAN L KEYES,O,IND,0.0,00,0
P60022654,EVAN / MINDY FINN MCMULLIN,O,IND,6425.0,00,0
P80003643,CLAIRE ELISABETH ELLIOTT,C,IND,0.0,00,0
P00006841,ADAM KOKESH,C,LIB,318.77,00,0
P00012492,VERMIN LOVE SUPREME,C,LIB,0.0,00,0
P00013524,JO JORGENSEN,C,LIB,121384.1,00,0
P00015289,JOHN MONDS,C,LIB,1392.1,00,0
P00015297,AARON PATRICK AVOURIS,,LIB,0.0,00,0
P40005936,LARS DAMIAN 8319014600 MAPSTEAD,,LIB,17860.85,00,0
P40007734,MICHAEL TER MAAT,,LIB,33439.76,00,0
P00012153,ERIK GERHARDT,C,LP,5555.0,00,0
P00012187,DWIGHT STANFORD SMITH,C,NNE,1469.0,00,0
P60016920,CHOMI PRAG,C,NNE,0.0,00,0
P60017100,JAMES VALENTINE,C,NNE,61.25,00,0
P00010876,CHANCE BRADFORD MR TRAHAN,,NON,50929.79,00,0
P00000679,JERRY LEON CARROLL,,NP,80.0,00,0
P00013771,BRIAN T CARROLL,C,NPA,300.0,00,0
P40006983,JASMINE MS. SHERMAN,,NPA,5830.48,00,0
P60019668,JEFF GEORGE,O,NPA,0.0,00,0
P00012211,HOWIE HAWKINS,,OTH,50682.4,00,0
P20003174,DAVID JON SPONHEIM,C,OTH,1092.78,00,0
P40005993,MICHAEL FLOYD,,OTH,13515.99,00,0
P60017852,CLIFTON LEE MR. ROBERTS,C,OTH,5636.23,00,0
P00015537,JADE SIMMONS,C,UN,508.0,00,0
P00015941,CHRISTOPHER PAUL FLORQUIST,,UN,2301.76,00,0
P40004434,MICHAEL DWAYNE JENKINS,,W,0.0,00,0
P40008716,MARK ROBERT MARCELLINI,,,0.0,00,0
S2AK00184,ELVI GRAY-JACKSON,C,DEM,161518.33,AK,0
S2AK00226,PATRICIA CHESBRO,C,DEM,180946.8,AK,0
S2AK00127,KELLY TSHIBAKA,C,REP,5960179.68,AK,0
S4AK00099,LISA MURKOWSKI,I,REP,9685516.06,AK,0
S4AK00214,DAN SULLIVAN,I,REP,532255.83,AK,0
S2AK00176,JOE TRUMP AKA NOT MURKOWSKI STEPHENS,C,AKI,70.76,AK,0
S0AK00196,AL DR. GROSS,C,IND,446466.29,AK,0
S2AK00218,SHOSHANA GUNGURSTEIN,C,IND,32479.91,AK,0
S0AK00121,JOSEPH W MILLER,C,LIB,47.76,AK,0
S2AK00168,SEAN MICHAEL THORNE,C,LIB,4842.49,AK,0
S2AK00135,HUHNKIE LEE,C,UN,25244.57,AK,0
S2AL00236,LANNY EDWARD MR. JACKSON,O,DEM,0.0,AL,0
S2AL00251,WILLIE EUGENE DR. JR. BOYD,O,DEM,121509.06,AL,0
S6AL00302,RONALD (RON) STEVEN CRUMPTON,C,DEM,0.0,AL,0
S0AL00206,BRADLEY ROBERTS BYRNE,C,REP,13066.9,AL,0
S0AL00230,THOMAS H TUBERVILLE,I,REP,1115622.93,AL,0
S0AL00289,JOHN H MERRILL,C,REP,71694.56,AL,0
S2AL00145,KATIE BOYD BRITT,O,REP,9744197.22,AL,0
S2AL00152,JESSICA TAYLOR,O,REP,287559.63,AL,0
S2AL00160,JACOB MARC SCHAFER,O,REP,3667.29,AL,0
S2AL00202,MICHAEL DURANT,O,REP,10033387.38,AL,0
S2AL00228,KARLA DUPRIEST,O,REP,4900.0,AL,0
S6AL00013,RICHARD C SHELBY,I,REP,4323041.85,AL,0
S8AL00308,LUTHER J III STRANGE,I,REP,14751.65,AL,0
S8AL00381,MO BROOKS,O,REP,4750635.47,AL,0
S0AR00218,DANIEL ALLEN WHITFIELD,C,DEM,54001.93,AR,0
S2AR00115,NATALIE JAMES,C,DEM,81265.58,AR,0
S0AR00150,SEN. JOHN BOOZMAN,I,REP,6784608.71,AR,0
S2AR00073,HEATH PASTOR LOFTIS,C,REP,40178.45,AR,0
S2AR00081,JAN MORGAN,C,REP,622788.57,AR,0
S2AR00107,JAKE MR. BEQUETTE,C,REP,1390350.93,AR,0
S4AR00103,THOMAS COTTON,I,REP,3492022.96,AR,0
S0AZ00350,MARK KELLY,I,DEM,92715992.35,AZ,0
S0AZ00376,DANIEL MCCARTHY,C,REP,8848.35,AZ,0
S2AZ00141,JEFF FLAKE,I,REP,253916.17,AZ,0
S2AZ00323,ROBERT PAVEZA,C,REP,6731.13,AZ,0
S2AZ00331,JIM MR LAMON,C,REP,19553632.13,AZ,0
S2AZ00349,MICHAEL MICK MCGUIRE,C,REP,2714375.84,AZ,0
S2AZ00356,MARK MR. BRNOVICH,C,REP,3179169.44,AZ,0
S2AZ00372,BLAKE MASTERS,C,REP,15559518.7,AZ,0
S2AZ00380,JUSTIN OLSON,C,REP,327694.05,AZ,0
S6AZ00217,ALEXANDER MELUSKEY,C,REP,106.35,AZ,0
S8AZ00197,KYRSTEN SINEMA,I,IND,2332394.79,AZ,0
S2AZ00299,MARC J VICTOR,C,LIB,141453.98,AZ,0
S0CA00199,DIANNE FEINSTEIN,I,DEM,46862.93,CA,0
S2CA00955,ALEX PADILLA,I,DEM,4566222.01,CA,0
S2CA00989,DENARD TYRONE INGRAM,C,DEM,10348.45,CA,0
S2CA01193,CHRIS MARK MR. THEODORE,C,DEM,228580.26,CA,0
S2CA01219,MARIE ENCAR ARNOLD,C,DEM,0.0,CA,0
S2CA01227,MARIE ENCAR A ARNOLD,C,DEM,0.0,CA,0
S2CA01276,TIMOTHY J DR URSICH,C,DEM,1726.51,CA,0
S2CA01284,DAN O'DOWD,C,DEM,7550358.83,CA,0
S6CA00691,LORETTA SANCHEZ,O,DEM,6100.92,CA,0
S2CA00872,SARAH DR. LIEW,C,REP,137983.4,CA,0
S2CA00898,ROBERT GEORGE MR JR LUCERO,C,REP,10087.02,CA,0
S2CA00948,LIJUN (LILY) ZHOU,C,REP,29492.19,CA,0
S2CA01003,ELIZABETH HENG,C,REP,199304.36,CA,0
S2CA01060,MARK MEUSER,C,REP,1032273.58,CA,0
S2CA01094,CORDIE LEE DR. WILLIAMS,C,REP,361161.99,CA,0
S2CA01110,CHARLES E SMITH,C,REP,24672.6,CA,0
S2CA01185,MYRON LOUIS DR. HALL,C,REP,104086.38,CA,0
S2CA01250,JON ELIST,C,REP,516699.0,CA,0
S4CA00407,DENICE LYN MS. GARY-PANDOL,,REP,17907.57,CA,0
S8CA00515,JAMES P. BRADLEY,C,REP,154265.32,CA,0
S8CA00598,ROQUE ROCKY DE LA FUENTE,C,REP,43914.24,CA,0
S0CA00496,DAPHNE BRADFORD,C,IND,10899.34,CA,0
S0CO00211,MICHAEL F. BENNET,I,DEM,20505581.82,CO,0
S0CO00468,MICHAEL C JOHNSTON,C,DEM,28596.56,CO,0
S0CO00575,JOHN W. HICKENLOOPER,I,DEM,1417782.01,CO,0
S2CO00191,KAREN BRESLIN,C,DEM,4625.63,CO,0
S2CO00167,PETER YU,C,REP,213823.96,CO,0
S2CO00175,ERIK AADLAND,C,REP,1434783.01,CO,0
S2CO00209,ELI BREMER,C,REP,501122.34,CO,0
S2CO00225,GINO CAMPANA,C,REP,999335.94,CO,0
S2CO00233,RON HANKS,C,REP,165543.32,CO,0
S2CO00241,JOSEPH MATTHEW O'DEA,C,REP,10134099.48,CO,0
S2CO00258,DEBORAH FLORA,C,REP,401120.15,CO,0
S2CO00274,GREGORY JOHN DR. MOORE,C,REP,17164.78,CO,0
S4CO00379,FLOYD TRUJILLO,C,REP,0.0,CO,0
S4CO00395,CORY GARDNER,I,REP,81751.2,CO,0
S0CO00344,JASON ANDREW NAPOLITANO,C,IND,117.18,CO,0
S0CT00177,RICHARD BLUMENTHAL,I,DEM,9926503.73,CT,0
S2CT00132,CHRISTOPHER S MURPHY,I,DEM,1696065.39,CT,0
S2CT00256,ROBERT FINLEY HYDE,C,REP,33432.31,CT,0
S2CT00264,JOHN J FLYNN,C,REP,17679.61,CT,0
S2CT00272,PJERIN (PETER) LUMAJ,C,REP,599929.23,CT,0
S2CT00306,THEMIS KLARIDES,C,REP,1138366.99,CT,0
S2CT00314,LEORA LEVY,C,REP,3051958.25,CT,0
S6CT05090,AUGUST L WOLF,C,REP,0.0,CT,0
S8CT00154,JOE VISCONTI,C,REP,2178.99,CT,0
S2CT00348,KRISTI L TALMADGE,C,UN,100.0,CT,0
S0DE00092,CHRISTOPHER A. COONS,I,DEM,998739.79,DE,0
S0DE00175,JESSICA SCARANE,C,DEM,10183.3,DE,0
S8DE00079,THOMAS R. CARPER,I,DEM,632816.39,DE,0
S0DE00191,JAMES DEMARTINO,C,REP,0.0,DE,0
S6DE00131,CHRISTINE O'DONNELL,O,REP,0.0,DE,0
S8DE00129,EUGENE (GENE) J JR TRUONO,C,REP,9552.0,DE,0
S2FL00441,JOSUE LAROSE,C,DEM,0.0,FL,0
S2FL00458,ALLEN ELLISON,C,DEM,85261.49,FL,0
S2FL00466,JOSHUA JOSEPH WEIL,C,DEM,34782.68,FL,0
S2FL00581,ALAN MARK GRAYSON,C,DEM,925526.39,FL,0
S2FL00623,WILLIAM SANCHEZ,C,DEM,293742.54,FL,0
S2FL00631,VAL DEMINGS,C,DEM,81522973.19,FL,0
S2FL00672,COLEMAN WATSON,C,DEM,13366.73,FL,0
S2FL00680,ALBERT A MR JR FOX,C,DEM,21454.0,FL,0
S2FL00748,BRIAN RUSH,C,DEM,49763.73,FL,0
S2FL00755,RICARDO DE LA FUENTE,C,DEM,22740.0,FL,0
S4FL00462,JOSUE DR. LAROSE,,DEM,0.0,FL,0
S6FL00376,ALAN MARK GRAYSON,C,DEM,925526.39,FL,0
S0FL00338,MARCO RUBIO,I,REP,46055342.68,FL,0
S2FL00193,MIKE HARIDOPOLOS,C,REP,140510.7,FL,0
S2FL00490,LUIS MIGUEL,C,REP,3012.87,FL,0
S2FL00557,CALVIN JOB DRIGGERS,C,REP,372.35,FL,0
S6FL00236,WILLIAM MCBRIDE,C,REP,0.0,FL,0
S6FL00277,LATERESA ANN JONES,C,REP,17683.07,FL,0
S8FL00273,RICK SEN SCOTT,I,REP,6261600.51,FL,0
S2FL00615,DENNIS MISIGOY,C,LIB,14879.18,FL,0
S2FL00516,JASON KYLE HOLIC,O,NNE,10419.38,FL,0
S2FL00433,CARLOS JOSE BARBERENA,C,NPA,44.74,FL,0
S2FL00508,STEVEN B GRANT,C,NPA,24984.0,FL,0
S2FL00656,QUOC TUAN MR. NGUYEN,C,NPA,52548.77,FL,0
S0GA00393,TERESA PIKE TOMLINSON,C,DEM,15590.97,GA,0
S0GA00484,TAMARA JOHNSON-SHEALEY,C,DEM,71028.72,GA,0
S0GA00559,RAPHAEL WARNOCK,I,DEM,223503096.73,GA,0
S8GA00180,T. JONATHAN OSSOFF,I,DEM,14825232.2,GA,0
S2GA00118,C SAXBY CHAMBLISS,C,REP,62790.82,GA,0
S2GA00175,LATHAM SADDLER,C,REP,4258108.89,GA,0
S2GA00183,KELVIN KING,C,REP,1656119.43,GA,0
S2GA00209,GARY BLACK,C,REP,2028135.7,GA,0
S2GA00225,HERSCHEL MR. WALKER,C,REP,68726971.62,GA,0
S2GA00266,JOSHUA STEPHEN CLARK,C,REP,386657.01,GA,0
S4GA11210,JOHN H SR REP KINGSTON,O,REP,26636.58,GA,0
S4GA11285,DAVID PERDUE,C,REP,15157223.02,GA,0
S6GA00119,JOHN HARDY ISAKSON,I,REP,364730.55,GA,0
S6GA00267,REAGAN BOX,,REP,0.0,GA,0
S2GA00274,OLIVER CHASE,C,LIB,8762.39,GA,0
S2HI00106,MAZIE K. HIRONO,I,DEM,888149.33,HI,0
S4HI00136,BRIAN SCHATZ,I,DEM,3459819.47,HI,0
S2HI00197,TIMOTHY ALAN MR. DALHOUSE,C,REP,257169.85,HI,0
S2HI00171,FEENA BONOAN,C,LIB,21546.83,HI,0
S0IA00119,THOMAS L FIEGEN,C,DEM,60.0,IA,0
S0IA00176,THERESA GREENFIELD,C,DEM,332004.97,IA,0
S2IA00149,DAVE MR. MUHLBAUER,C,DEM,78411.58,IA,0
S2IA00156,GLENN HURST,C,DEM,105982.24,IA,0
S2IA00164,ABBY FINKENAUER,C,DEM,4186966.69,IA,0
S2IA00172,MICHAEL T FRANKEN,C,DEM,11417544.47,IA,0
S0IA00028,CHARLES E GRASSLEY,I,REP,10930808.73,IA,0
S2IA00131,JAMES M. CARLIN,C,REP,583841.69,IA,0
S4IA00095,"MATTHEW GEORGE ""MATT"" WHITAKER",O,REP,0.0,IA,0
S4IA00129,JONI K ERNST,I,REP,1589923.64,IA,0
S4IA00194,RICK STEWART,C,LIB,0.0,IA,0
S2ID00178,DAVID JORDAN ROTH,C,DEM,97703.13,ID,0
S2ID00194,BENJAMIN PURSLEY,C,DEM,36352.97,ID,0
S2ID00129,JAMES SCOTT TROTTER,C,REP,15151.75,ID,0
S2ID00160,BRENDA BOURN,C,REP,8417.18,ID,0
S2ID00186,RAMONT TURNBULL,C,REP,25786.66,ID,0
S8ID00027,MICHAEL D CRAPO,I,REP,6517722.51,ID,0
S6ID00104,RAYMOND J WRITZ,C,CON,2515.97,ID,0
S2ID00145,SCOTT OH CLEVELAND,C,UN,103985.3,ID,0
S8ID00092,JAMES E MR. RISCH,I,UNK,385819.74,ID,0
S6IL00151,RICHARD J. DURBIN,I,DEM,783279.92,IL,0
S6IL00292,L. TAMMY DUCKWORTH,I,DEM,15890348.99,IL,0
S0IL00501,PEGGY HUBBARD,C,REP,56587.01,IL,0
S0IL00550,CASEY CHLEBEK,C,REP,160819.34,IL,0
S2IL00119,"JAMES D ""JIM"" OBERWEIS",C,REP,90060.56,IL,0
S2IL00168,ROBERT ROB CRUZ,C,REP,162526.76,IL,0
S2IL00184,"ROBERT ""BOBBY"" PITON",C,REP,248686.05,IL,0
S2IL00200,CASEY CHLEBEK,C,REP,160819.34,IL,0
S2IL00259,MATTHEW JAMES DUBIEL,C,REP,130414.55,IL,0
S2IL00267,KATHY RAYE SALVI,C,REP,1340831.12,IL,0
S4IL00438,DOUGLAS LEE TRUAX,C,REP,0.0,IL,0
S2IL00226,WILLIAM MR. REDPATH,C,LIB,90811.36,IL,0
S0IN00061,BARON P HILL,O,DEM,23798.87,IN,0
S2IN00091,JOSEPH S DONNELLY,I,DEM,32342.06,IN,0
S2IN00133,HANEEFAH MS. KHAALIQ,C,DEM,43527.84,IN,0
S2IN00166,VALERIE L DR MCCRAY,C,DEM,12772.2,IN,0
S2IN00208,THOMAS M. JR MCDERMOTT,C,DEM,1360464.26,IN,0
S8IN00049,EVAN BAYH,O,DEM,11757.1,IN,0
S0IN00111,DON JR BATES,O,REP,0.0,IN,0
S2IN00182,DANIEL MR NIEDERBERGER,C,REP,8522.23,IN,0
S6IN00191,TODD CHRISTOPHER YOUNG,I,REP,9618042.78,IN,0
S8IN00171,MIKE BRAUN,I,REP,1581492.87,IN,0
S8IN00189,THEODORE EDWARD ROKITA,C,REP,14584.95,IN,0
S2IN00299,JAMES SCENIAK,C,LIB,17674.7,IN,0
