id,year,state,state_po,district,runoff,special,candidate_name,party,CAND_ICI,TTL_DISB,adjusted_vote_margin,candidate_votes,total_votes,NHE,pvi,percent_of_vote,vote_margin,FEC_candidate_id
2020CA7,2020,CALIFORNIA,CA,7,False,False,BUZZ PATTERSON,Republican,C,67330.19,-5.97,166549,383965,-3.1,-3.0,0.4338,0.1324,H0CA07137
2020CA8,2020,CALIFORNIA,CA,8,False,False,CHRISTINE BUBSER,Democrat,O,1876717.93,-5.78,124400,283111,-3.1,9.0,0.4394,0.1212,H0CA08101
2020CA8,2020,CALIFORNIA,CA,8,False,False,JAY OBERNOLTE,Republican,O,1958786.11,6.02,158711,283111,-3.1,9.0,0.5606,0.1212,H0CA08135
2020CA9,2020,CALIFORNIA,CA,9,False,False,"ANTONIO C ""TONY"" AMADOR",Republican,C,52225.0,-10.95,128358,302610,-3.1,-8.0,0.4242,0.1516,H0CA09125
2020CA9,2020,CALIFORNIA,CA,9,False,False,JERRY MCNERNEY,Democrat,I,1128095.71,11.25,174252,302610,-3.1,-8.0,0.5758,0.1516,H4CA11081
2020CO1,2020,COLORADO,CO,1,False,False,DIANA DEGETTE,Democrat,I,1080588.62,24.6,331621,450290,-3.1,-21.0,0.7365,0.5012,H6CO01141
2020CO1,2020,COLORADO,CO,1,False,False,JAN KOK,Other,,,,1441,450290,-3.1,-21.0,0.0032,0.5012,
2020CO1,2020,COLORADO,CO,1,False,False,KYLE FUREY,Other,,,,8749,450290,-3.1,-21.0,0.0194,0.5012,
2020CO1,2020,COLORADO,CO,1,False,False,PAUL NOEL FIORINO,Other,,,,2524,450290,-3.1,-21.0,0.0056,0.5012,
2020CO1,2020,COLORADO,CO,1,False,False,SHANE BOLLING,Republican,C,13657.96,-23.6,105955,450290,-3.1,-21.0,0.2353,0.5012,H0CO02233
2020CO2,2020,COLORADO,CO,2,False,False,CHARLIE WINN,Republican,C,100537.58,-11.84,182547,515663,-3.1,-9.0,0.354,0.2606,H0CO02225
2020CO2,2020,COLORADO,CO,2,False,False,GARY SWING,Other,,,,2534,515663,-3.1,-9.0,0.0049,0.2606,
2020CO2,2020,COLORADO,CO,2,False,False,JOE NEGUSE,Democrat,I,690025.28,12.36,316925,515663,-3.1,-9.0,0.6146,0.2606,H8CO02160
2020CO2,2020,COLORADO,CO,2,False,False,THOM ATKINSON,Other,,,,13657,515663,-3.1,-9.0,0.0265,0.2606,
2020CO3,2020,COLORADO,CO,3,False,False,CRITTER MILTON,Other,,,,4265,429319,-3.1,6.0,0.0099,0.0617,
2020CO3,2020,COLORADO,CO,3,False,False,DIANE E MITSCH BUSH,Democrat,C,5040013.78,-2.84,194122,429319,-3.1,6.0,0.4522,0.0617,H8CO03192
2020CO3,2020,COLORADO,CO,3,False,False,JOHN RYAN KEIL,Other,,,,10298,429319,-3.1,6.0,0.024,0.0617,
2020CO3,2020,COLORADO,CO,3,False,False,LAUREN BOEBERT,Republican,C,2632675.56,2.96,220634,429319,-3.1,6.0,0.5139,0.0617,H0CO03165
2020CO4,2020,COLORADO,CO,4,False,False,BRUCE GRIFFITH,Other,,,,11026,475107,-3.1,13.0,0.0232,0.235,
2020CO4,2020,COLORADO,CO,4,False,False,IKE MCCORKLE,Democrat,C,385447.36,-9.67,173945,475107,-3.1,13.0,0.3661,0.235,H0CO04197
2020CO4,2020,COLORADO,CO,4,False,False,KEN BUCK,Republican,I,540091.76,10.13,285606,475107,-3.1,13.0,0.6011,0.235,H4CO04090
2020CO4,2020,COLORADO,CO,4,False,False,LAURA IRELAND,Other,,,,4530,475107,-3.1,13.0,0.0095,0.235,
2020CO5,2020,COLORADO,CO,5,False,False,DOUG LAMBORN,Republican,I,390060.58,11.1,249013,432407,-3.1,14.0,0.5759,0.2022,H6CO05159
2020CO5,2020,COLORADO,CO,5,False,False,ED DUFFETT,Other,,,,14777,432407,-3.1,14.0,0.0342,0.2022,
2020CO5,2020,COLORADO,CO,5,False,False,JILLIAN FREELAND,Democrat,C,181293.51,-10.7,161600,432407,-3.1,14.0,0.3737,0.2022,H0CO05129
2020CO5,2020,COLORADO,CO,5,False,False,MARCUS ALLEN MURPHY,Other,C,10921.49,,3708,432407,-3.1,14.0,0.0086,0.2022,H8CO05171
2020CO5,2020,COLORADO,CO,5,False,False,REBECCA KELTIE,Other,C,1494.95,,3309,432407,-3.1,14.0,0.0077,0.2022,H0CO05152
2020CO6,2020,COLORADO,CO,6,False,False,JAIMIE LYNN KULIKOWSKI,Other,C,110645.22,,3884,438473,-3.1,-2.0,0.0089,0.1713,H8CO06294
2020CO6,2020,COLORADO,CO,6,False,False,JASON CROW,Democrat,I,2973214.66,5.27,250314,438473,-3.1,-2.0,0.5709,0.1713,H8CO06229
2020CO6,2020,COLORADO,CO,6,False,False,NORM OLSEN,Other,,,,9083,438473,-3.1,-2.0,0.0207,0.1713,
2020CO6,2020,COLORADO,CO,6,False,False,STEVE HOUSE,Republican,C,1253894.25,-4.93,175192,438473,-3.1,-2.0,0.3996,0.1713,H0CO06119
2020CO7,2020,COLORADO,CO,7,False,False,"CHARLES ""CASPER"" STOCKHAM",Republican,C,147959.35,-8.88,159301,423691,-3.1,-6.0,0.376,0.2153,H0CO06101
2020CO7,2020,COLORADO,CO,7,False,False,DAVID OLSZTA,Other,,,,2355,423691,-3.1,-6.0,0.0056,0.2153,
2020CO7,2020,COLORADO,CO,7,False,False,ED PERLMUTTER,Democrat,I,1345446.88,9.32,250525,423691,-3.1,-6.0,0.5913,0.2153,H6CO07023
2020CO7,2020,COLORADO,CO,7,False,False,KEN BILES,Other,,,,11510,423691,-3.1,-6.0,0.0272,0.2153,
2020CT1,2020,CONNECTICUT,CT,1,False,False,JOHN B LARSON,Democrat,I,1336604.38,15.36,213001,349237,-3.1,-12.0,0.6099,0.2602,H8CT01046
2020CT1,2020,CONNECTICUT,CT,1,False,False,JOHN B LARSON,Other,I,1336604.38,,9667,349237,-3.1,-12.0,0.0277,0.2602,H8CT01046
2020CT1,2020,CONNECTICUT,CT,1,False,False,MARY FAY,Republican,C,25118.18,-14.84,122111,349237,-3.1,-12.0,0.3497,0.2602,H0CT01126
2020CT1,2020,CONNECTICUT,CT,1,False,False,THOMAS E MCCORMICK,Other,,,,4458,349237,-3.1,-12.0,0.0128,0.2602,
2020CT2,2020,CONNECTICUT,CT,2,False,False,CASSANDRA MARTINEAU,Other,,,,4960,367347,-3.1,-3.0,0.0135,0.1822,
2020CT2,2020,CONNECTICUT,CT,2,False,False,DANIEL REALE,Other,,,,3903,367347,-3.1,-3.0,0.0106,0.1822,
2020CT2,2020,CONNECTICUT,CT,2,False,False,JOE COURTNEY,Democrat,I,1002505.23,6.28,207303,367347,-3.1,-3.0,0.5643,0.1822,H2CT02112
2020CT2,2020,CONNECTICUT,CT,2,False,False,JOE COURTNEY,Other,I,1002505.23,,10816,367347,-3.1,-3.0,0.0294,0.1822,H2CT02112
2020CT2,2020,CONNECTICUT,CT,2,False,False,JOHN M TRACESKI,Other,,,,9,367347,-3.1,-3.0,0.0,0.1822,
2020CT2,2020,CONNECTICUT,CT,2,False,False,JUSTIN ANDERSON,Republican,C,78767.12,-5.92,140356,367347,-3.1,-3.0,0.3821,0.1822,H0CT02207
2020CT3,2020,CONNECTICUT,CT,3,False,False,JUSTIN C PAGLINO,Other,C,28670.47,,5240,346103,-3.1,-9.0,0.0151,0.1812,H0CT03163
2020CT3,2020,CONNECTICUT,CT,3,False,False,MARGARET STREICKER,Other,C,2012375.17,,6030,346103,-3.1,-9.0,0.0174,0.1812,H0CT03155
2020CT3,2020,CONNECTICUT,CT,3,False,False,MARGARET STREICKER,Republican,C,2012375.17,-11.92,131568,346103,-3.1,-9.0,0.3801,0.1812,H0CT03155
2020CT3,2020,CONNECTICUT,CT,3,False,False,ROSA L DELAURO,Democrat,I,1813321.99,12.28,194259,346103,-3.1,-9.0,0.5613,0.1812,H0CT03072
2020CT3,2020,CONNECTICUT,CT,3,False,False,ROSA L DELAURO,Other,I,1813321.99,,9006,346103,-3.1,-9.0,0.026,0.1812,H0CT03072
2020CT4,2020,CONNECTICUT,CT,4,False,False,BRIAN MERLEN,Other,,,,5647,360716,-3.1,-7.0,0.0157,0.2601,
2020CT4,2020,CONNECTICUT,CT,4,False,False,JAMES A HIMES,Democrat,I,2199740.31,10.36,224432,360716,-3.1,-7.0,0.6222,0.2601,H8CT04172
2020CT4,2020,CONNECTICUT,CT,4,False,False,JONATHAN RIDDLE,Republican,C,17385.2,-9.84,130627,360716,-3.1,-7.0,0.3621,0.2601,H0CT04195
2020CT4,2020,CONNECTICUT,CT,4,False,False,YUSHENG PENG,Other,,,,10,360716,-3.1,-7.0,0.0,0.2601,
2020CT5,2020,CONNECTICUT,CT,5,False,False,BRUCE W WALCZAK,Other,,,,5052,349524,-3.1,-2.0,0.0145,0.091,
2020CT5,2020,CONNECTICUT,CT,5,False,False,DAVID X SULLIVAN,Republican,C,430170.44,-5.01,151988,349524,-3.1,-2.0,0.4348,0.091,H0CT05200
2020CT5,2020,CONNECTICUT,CT,5,False,False,JAHANA HAYES,Democrat,I,1605007.59,5.19,183797,349524,-3.1,-2.0,0.5258,0.091,H8CT05245
2020CT5,2020,CONNECTICUT,CT,5,False,False,JAHANA HAYES,Other,I,1605007.59,,8687,349524,-3.1,-2.0,0.0249,0.091,H8CT05245
2020DE0,2020,DELAWARE,DE,0,False,False,CATHERINE S PURCELL,Other,C,5102.74,,6682,488270,-3.1,-6.0,0.0137,0.1741,H0DE01082
2020DE0,2020,DELAWARE,DE,0,False,False,DAVID L ROGERS,Other,,,,3814,488270,-3.1,-6.0,0.0078,0.1741,
2020DE0,2020,DELAWARE,DE,0,False,False,LEE MURPHY,Republican,C,131862.44,-8.93,196392,488270,-3.1,-6.0,0.4022,0.1741,H8DE01044
2020DE0,2020,DELAWARE,DE,0,False,False,LISA BLUNT ROCHESTER,Democrat,I,1327603.95,9.27,281382,488270,-3.1,-6.0,0.5763,0.1741,H6DE00206
2020FL1,2020,FLORIDA,FL,1,False,False,ALBERT ORAM,Other,C,7069.5,,6038,438562,-3.1,22.0,0.0138,0.306,H0FL01153
2020FL1,2020,FLORIDA,FL,1,False,False,MATT GAETZ,Republican,I,4602509.17,19.21,283352,438562,-3.1,22.0,0.6461,0.306,H6FL01119
2020FL1,2020,FLORIDA,FL,1,False,False,PHIL EHR,Democrat,,,-18.59,149172,438562,-3.1,22.0,0.3401,0.306,
2020FL10,2020,FLORIDA,FL,10,False,False,SUFIYAH YASMINE,Other,,,,74,376397,-3.1,-11.0,0.0002,0.2724,
2020FL10,2020,FLORIDA,FL,10,False,False,VAL BUTLER DEMINGS,Democrat,I,1198213.25,14.37,239434,376397,-3.1,-11.0,0.6361,0.2724,H2FL08063
2020FL10,2020,FLORIDA,FL,10,False,False,VENNIA FRANCOIS,Republican,C,333214.95,-13.83,136889,376397,-3.1,-11.0,0.3637,0.2724,H8FL07088
2020FL11,2020,FLORIDA,FL,11,False,False,DANA MARIE COTTRELL,Democrat,C,62379.69,-11.57,158094,475073,-3.1,15.0,0.3328,0.3344,H8FL11130
2020FL11,2020,FLORIDA,FL,11,False,False,DANIEL WEBSTER,Republican,I,588603.55,12.23,316979,475073,-3.1,15.0,0.6672,0.3344,H0FL08208
2020FL12,2020,FLORIDA,FL,12,False,False,GUS M BILIRAKIS,Republican,I,1553942.14,5.16,284941,453135,-3.1,8.0,0.6288,0.2576,H6FL09070
2020FL12,2020,FLORIDA,FL,12,False,False,KIMBERLY WALKER,Democrat,C,33543.84,-4.64,168194,453135,-3.1,8.0,0.3712,0.2576,H6FL13197
2020FL13,2020,FLORIDA,FL,13,False,False,ANNA PAULINA LUNA,Republican,C,3286006.7,-5.04,190713,406125,-3.1,-2.0,0.4696,0.0608,H0FL13158
2020FL13,2020,FLORIDA,FL,13,False,False,CHARLIE CRIST,Democrat,I,4059147.92,5.16,215405,406125,-3.1,-2.0,0.5304,0.0608,H6FL13205
2020FL13,2020,FLORIDA,FL,13,False,False,JACOB CURNOW,Other,,,,7,406125,-3.1,-2.0,0.0,0.0608,
2020FL14,2020,FLORIDA,FL,14,False,False,CHRISTINE Y QUINN,Republican,C,241291.87,-9.89,147896,372136,-3.1,-7.0,0.3974,0.2052,H6FL14112
2020FL14,2020,FLORIDA,FL,14,False,False,KATHY CASTOR,Democrat,I,1209194.16,10.31,224240,372136,-3.1,-7.0,0.6026,0.2052,H6FL11126
2020FL15,2020,FLORIDA,FL,15,False,False,ALAN COHN,Democrat,O,2320645.03,-2.79,174297,390671,-3.1,6.0,0.4461,0.1078,H4FL15155
2020FL15,2020,FLORIDA,FL,15,False,False,SCOTT FRANKLIN,Republican,O,1639816.94,3.01,216374,390671,-3.1,6.0,0.5539,0.1078,H0FL15104
2020FL16,2020,FLORIDA,FL,16,False,False,MARGARET GOOD,Democrat,,,-3.79,215683,484684,-3.1,7.0,0.445,0.11,
2020FL16,2020,FLORIDA,FL,16,False,False,VERN BUCHANAN,Republican,I,3649491.41,4.01,269001,484684,-3.1,7.0,0.555,0.11,H6FL13148
2020FL17,2020,FLORIDA,FL,17,False,False,ALLEN ELLISON,Democrat,C,78767.35,-9.59,140487,412397,-3.1,13.0,0.3407,0.3056,H0FL17159
2020FL17,2020,FLORIDA,FL,17,False,False,"THEODORE ""PINK TIE"" MURRAY",Other,C,10.0,,5396,412397,-3.1,13.0,0.0131,0.3056,H0FL17175
2020FL17,2020,FLORIDA,FL,17,False,False,W GREGORY STEUBE,Republican,I,629762.91,10.21,266514,412397,-3.1,13.0,0.6463,0.3056,H8FL17053
2020FL18,2020,FLORIDA,FL,18,False,False,BRIAN J MAST,Republican,I,5369799.76,2.05,253286,449720,-3.1,5.0,0.5632,0.1481,H6FL18097
2020FL18,2020,FLORIDA,FL,18,False,False,K W MILLER,Other,C,0.0,,9760,449720,-3.1,5.0,0.0217,0.1481,H0FL18215
2020FL18,2020,FLORIDA,FL,18,False,False,PAM KEITH,Democrat,C,1670342.93,-1.75,186674,449720,-3.1,5.0,0.4151,0.1481,H0FL18207
2020FL19,2020,FLORIDA,FL,19,False,False,BYRON DONALDS,Republican,,,10.13,272440,444589,-3.1,13.0,0.6128,0.2256,
2020FL19,2020,FLORIDA,FL,19,False,False,CINDY LYN BANYAI,Democrat,O,203430.45,-9.67,172146,444589,-3.1,13.0,0.3872,0.2256,H0FL19106
2020FL19,2020,FLORIDA,FL,19,False,False,PATRICK POST,Other,,,,3,444589,-3.1,13.0,0.0,0.2256,
2020FL2,2020,FLORIDA,FL,2,False,False,KIM O'CONNOR,Other,,,,6662,311999,-3.1,18.0,0.0214,0.9572,
2020FL2,2020,FLORIDA,FL,2,False,False,NEAL P DUNN,Republican,I,656912.88,15.86,305337,311999,-3.1,18.0,0.9786,0.9572,H6FL02208
2020FL20,2020,FLORIDA,FL,20,False,False,ALCEE L HASTINGS,Democrat,I,545668.06,34.67,253661,322409,-3.1,-31.0,0.7868,0.5736,H2FL23021
2020FL20,2020,FLORIDA,FL,20,False,False,GREG MUSSELWHITE,Republican,C,27537.64,-33.53,68748,322409,-3.1,-31.0,0.2132,0.5736,H0FL20120
2020FL21,2020,FLORIDA,FL,21,False,False,CHARLESTON MALKEMUS,Other,C,28635.95,,7544,403093,-3.1,-9.0,0.0187,0.1992,H0FL21177
2020FL21,2020,FLORIDA,FL,21,False,False,LAURA LOOMER,Republican,C,2256020.15,-11.9,157612,403093,-3.1,-9.0,0.391,0.1992,H0FL21078
2020FL21,2020,FLORIDA,FL,21,False,False,LOIS FRANKEL,Democrat,I,1330992.97,12.3,237925,403093,-3.1,-9.0,0.5902,0.1992,H2FL14053
2020FL21,2020,FLORIDA,FL,21,False,False,PIOTR BLASS,Other,,,,4,403093,-3.1,-9.0,0.0,0.1992,
2020FL21,2020,FLORIDA,FL,21,False,False,SYLVIA CARAVETTA,Other,,,,8,403093,-3.1,-9.0,0.0,0.1992,
2020FL22,2020,FLORIDA,FL,22,False,False,"JAMES ""JIM"" PRUDEN",Republican,C,278998.83,-8.93,166553,402317,-3.1,-6.0,0.414,0.172,H0FL22118
2020FL22,2020,FLORIDA,FL,22,False,False,THEODORE E DEUTCH,Democrat,I,1283607.07,9.27,235764,402317,-3.1,-6.0,0.586,0.172,H0FL19080
2020FL23,2020,FLORIDA,FL,23,False,False,CARLA SPALDING,Republican,C,931190.64,-13.94,158874,380196,-3.1,-11.0,0.4179,0.164,H0FL23090
2020FL23,2020,FLORIDA,FL,23,False,False,DEBBIE WASSERMAN SCHULTZ,Democrat,I,1992619.2,14.26,221239,380196,-3.1,-11.0,0.5819,0.164,H4FL20023
2020FL23,2020,FLORIDA,FL,23,False,False,"DEMETRIUS ""DB"" FUGATE",Other,,,,37,380196,-3.1,-11.0,0.0001,0.164,
2020FL23,2020,FLORIDA,FL,23,False,False,JEFF OLSON,Other,,,,46,380196,-3.1,-11.0,0.0001,0.164,
2020FL24,2020,FLORIDA,FL,24,False,False,CHRISTINE ALEXANDRIA OLIVO,Other,,32897.51,,11703,289638,-3.1,-34.0,0.0404,0.5515,H2FL24037
2020FL24,2020,FLORIDA,FL,24,False,False,FREDERICA S WILSON,Democrat,I,321018.89,37.65,218825,289638,-3.1,-34.0,0.7555,0.5515,H0FL17068
2020FL24,2020,FLORIDA,FL,24,False,False,HECTOR RIVERA,Other,,,,9,289638,-3.1,-34.0,0.0,0.5515,
2020FL24,2020,FLORIDA,FL,24,False,False,HOWARD KNEPPER,Other,,,,17,289638,-3.1,-34.0,0.0001,0.5515,
2020FL24,2020,FLORIDA,FL,24,False,False,LAVERN SPICER,Republican,C,39561.16,-36.55,59084,289638,-3.1,-34.0,0.204,0.5515,H0FL24205
2020FL25,2020,FLORIDA,FL,25,False,False,MARIO DIAZ-BALART,Republican,I,811378.83,0.9,-1,-1,-3.1,4.0,1.0,0.0,H2FL25018
2020FL26,2020,FLORIDA,FL,26,False,False,CARLOS GIMENEZ,Republican,C,2206564.28,-9.07,177223,342630,-3.1,-6.0,0.5172,0.0344,H0FL26036
2020FL26,2020,FLORIDA,FL,26,False,False,DEBBIE MUCARSEL-POWELL,Democrat,I,6916171.47,9.13,165407,342630,-3.1,-6.0,0.4828,0.0344,H8FL26039
2020FL27,2020,FLORIDA,FL,27,False,False,DONNA E SHALALA,Democrat,I,3815880.66,8.13,166758,342975,-3.1,-5.0,0.4862,0.0274,H8FL27193
2020FL27,2020,FLORIDA,FL,27,False,False,FRANK E POLO,Other,C,4662.47,,76,342975,-3.1,-5.0,0.0002,0.0274,H0FL27067
2020FL27,2020,FLORIDA,FL,27,False,False,MARIA ELVIRA SALAZAR,Republican,C,3682371.15,-8.07,176141,342975,-3.1,-5.0,0.5136,0.0274,H8FL27185
2020FL3,2020,FLORIDA,FL,3,False,False,ADAM CHRISTENSEN,Democrat,O,254948.08,-5.76,167326,390401,-3.1,9.0,0.4286,0.1428,H0FL03183
2020FL3,2020,FLORIDA,FL,3,False,False,KAT CAMMACK,Republican,O,1104893.66,6.04,223075,390401,-3.1,9.0,0.5714,0.1428,H0FL03175
2020FL4,2020,FLORIDA,FL,4,False,False,DONNA DEEGAN,Democrat,C,1026298.18,-13.68,196423,504940,-3.1,17.0,0.389,0.222,H0FL04157
2020FL4,2020,FLORIDA,FL,4,False,False,GARY L KONIZ,Other,,,,20,504940,-3.1,17.0,0.0,0.222,
2020FL4,2020,FLORIDA,FL,4,False,False,JOHN H RUTHERFORD,Republican,I,1284766.32,14.12,308497,504940,-3.1,17.0,0.611,0.222,H6FL04105
2020FL5,2020,FLORIDA,FL,5,False,False,AL LAWSON JR,Democrat,I,731877.75,15.4,219463,336973,-3.1,-12.0,0.6513,0.3026,H0FL02086
2020FL5,2020,FLORIDA,FL,5,False,False,GARY ADLER,Republican,C,146944.18,-14.8,117510,336973,-3.1,-12.0,0.3487,0.3026,H0FL05170
2020FL6,2020,FLORIDA,FL,6,False,False,ALAN GRAYSON,Other,C,84952.31,,46,437856,-3.1,7.0,0.0001,0.2126,H6FL08213
2020FL6,2020,FLORIDA,FL,6,False,False,CLINT CURTIS,Democrat,C,24792.35,-3.69,172305,437856,-3.1,7.0,0.3935,0.2126,H0FL06103
2020FL6,2020,FLORIDA,FL,6,False,False,"JOHN G ""GERRY"" NOLAN",Other,C,5797.37,,112,437856,-3.1,7.0,0.0003,0.2126,H0FL06145
2020FL6,2020,FLORIDA,FL,6,False,False,MICHAEL WALTZ,Republican,I,2036834.48,4.11,265393,437856,-3.1,7.0,0.6061,0.2126,H8FL06148
2020FL7,2020,FLORIDA,FL,7,False,False,LEO VALENTIN,Republican,C,1028316.45,-2.98,175750,406449,-3.1,0.0,0.4324,0.121,H0FL07143
2020FL7,2020,FLORIDA,FL,7,False,False,STEPHANIE N MURPHY,Democrat,I,1828521.74,3.22,224946,406449,-3.1,0.0,0.5534,0.121,H6FL07140
2020FL7,2020,FLORIDA,FL,7,False,False,WILLIAM R GARLINGTON,Other,C,0.0,,5753,406449,-3.1,0.0,0.0142,0.121,H0FL07192
2020FL8,2020,FLORIDA,FL,8,False,False,BILL POSEY,Republican,I,1127338.76,8.13,282093,459788,-3.1,11.0,0.6135,0.227,H8FL15107
2020FL8,2020,FLORIDA,FL,8,False,False,JIM KENNEDY,Democrat,C,138890.25,-7.67,177695,459788,-3.1,11.0,0.3865,0.227,H0FL08224
2020FL9,2020,FLORIDA,FL,9,False,False,CLAY HILL,Other,,,,25,429638,-3.1,-5.0,0.0001,0.1207,
2020FL9,2020,FLORIDA,FL,9,False,False,DARREN SOTO,Democrat,I,949960.3,8.22,240724,429638,-3.1,-5.0,0.5603,0.1207,H6FL09179
2020FL9,2020,FLORIDA,FL,9,False,False,"WILLIAM P ""BILL"" OLSON",Republican,C,402594.3,-7.98,188889,429638,-3.1,-5.0,0.4396,0.1207,H0FL09081
2020GA1,2020,GEORGIA,GA,1,False,False,"EARL L ""BUDDY"" CARTER",Republican,I,1766880.02,6.07,189457,324695,-3.1,9.0,0.5835,0.167,H4GA01039
2020GA1,2020,GEORGIA,GA,1,False,False,JOYCE MARIE GRIGGS,Democrat,,129800.33,-5.73,135238,324695,-3.1,9.0,0.4165,0.167,H0GA01029
2020GA10,2020,GEORGIA,GA,10,False,False,JODY B HICE,Republican,I,462698.35,12.15,235810,378446,-3.1,15.0,0.6231,0.2462,H0GA07125
2020GA10,2020,GEORGIA,GA,10,False,False,TABITHA JOHNSON-GREEN,Democrat,C,12463.57,-11.65,142636,378446,-3.1,15.0,0.3769,0.2462,H8GA10197
2020GA11,2020,GEORGIA,GA,11,False,False,BARRY LOUDERMILK,Republican,I,723065.86,14.11,245259,405882,-3.1,17.0,0.6043,0.2086,H4GA11061
2020GA11,2020,GEORGIA,GA,11,False,False,DANA BARRETT,Democrat,C,394976.88,-13.69,160623,405882,-3.1,17.0,0.3957,0.2086,H0GA11036
2020GA12,2020,GEORGIA,GA,12,False,False,LIZ JOHNSON,Democrat,C,72360.98,-5.73,129061,310099,-3.1,9.0,0.4162,0.1676,H0GA12059
2020GA12,2020,GEORGIA,GA,12,False,False,RICK W ALLEN,Republican,I,666047.82,6.07,181038,310099,-3.1,9.0,0.5838,0.1676,H2GA12121
2020GA13,2020,GEORGIA,GA,13,False,False,BECKY E HITES,Republican,C,63306.05,-22.55,81476,360582,-3.1,-20.0,0.226,0.5479,H0GA13131
2020GA13,2020,GEORGIA,GA,13,False,False,DAVID SCOTT,Democrat,I,1142722.37,23.65,279045,360582,-3.1,-20.0,0.7739,0.5479,H2GA13012
2020GA13,2020,GEORGIA,GA,13,False,False,MARTIN COWEN,Other,C,17996.74,,61,360582,-3.1,-20.0,0.0002,0.5479,H8GA13027
2020GA14,2020,GEORGIA,GA,14,False,False,KEVIN VAN AUSDAL,Democrat,O,126712.34,-23.41,77798,307625,-3.1,27.0,0.2529,0.4942,H0GA14097
2020GA14,2020,GEORGIA,GA,14,False,False,MARJORIE TAYLOR GREENE,Republican,O,2259896.17,24.39,229827,307625,-3.1,27.0,0.7471,0.4942,H0GA06192
2020GA2,2020,GEORGIA,GA,2,False,False,DON COLE,Republican,C,163543.92,-8.92,111620,273034,-3.1,-6.0,0.4088,0.1823,H0GA02258
2020GA2,2020,GEORGIA,GA,2,False,False,JAMELLE HILL,Other,,,,17,273034,-3.1,-6.0,0.0001,0.1823,
2020GA2,2020,GEORGIA,GA,2,False,False,SANFORD D BISHOP JR,Democrat,I,1456259.17,9.28,161397,273034,-3.1,-6.0,0.5911,0.1823,H2GA02031
2020GA3,2020,GEORGIA,GA,3,False,False,A DREW FERGUSON IV,Republican,I,2166683.43,15.2,241526,371318,-3.1,18.0,0.6505,0.301,H6GA03113
2020GA3,2020,GEORGIA,GA,3,False,False,VAL ALMONORD,Democrat,C,36946.44,-14.6,129792,371318,-3.1,18.0,0.3495,0.301,H0GA03074
2020GA4,2020,GEORGIA,GA,4,False,False,"HENRY C ""HANK"" JOHNSON JR",Democrat,I,498219.43,27.7,278906,348299,-3.1,-24.0,0.8008,0.6016,H6GA04129
2020GA4,2020,GEORGIA,GA,4,False,False,JOHSIE CRUZ EZAMMUDEEN,Republican,,,-26.5,69393,348299,-3.1,-24.0,0.1992,0.6016,
2020GA5,2020,GEORGIA,GA,5,False,False,ANGELA STANTON-KING,Republican,C,309313.35,-36.4,52646,354503,-3.1,-34.0,0.1485,0.703,H0GA05277
2020GA5,2020,GEORGIA,GA,5,False,False,NIKEMA WILLIAMS,Democrat,C,367104.2,37.8,301857,354503,-3.1,-34.0,0.8515,0.703,H0GA05301
2020GA6,2020,GEORGIA,GA,6,False,False,KAREN HANDEL,Republican,C,3156124.14,4.99,180329,397104,-3.1,8.0,0.4541,0.0918,H8GA06286
2020GA6,2020,GEORGIA,GA,6,False,False,LUCY MCBATH,Democrat,I,8757258.96,-4.81,216775,397104,-3.1,8.0,0.5459,0.0918,H8GA06393
2020GA7,2020,GEORGIA,GA,7,False,False,CAROLYN BOURDEAUX,Democrat,O,5331899.54,-5.87,190900,371464,-3.1,9.0,0.5139,0.0278,H8GA07201
2020GA7,2020,GEORGIA,GA,7,False,False,RICH MCCORMICK,Republican,O,2679580.55,5.93,180564,371464,-3.1,9.0,0.4861,0.0278,H0GA07273
2020GA8,2020,GEORGIA,GA,8,False,False,AUSTIN SCOTT,Republican,I,730669.43,12.19,198701,308013,-3.1,15.0,0.6451,0.2904,H0GA08099
2020GA8,2020,GEORGIA,GA,8,False,False,JAMES L COOPER III,Other,C,8527.85,,48,308013,-3.1,15.0,0.0002,0.2904,H8GA08118
2020GA8,2020,GEORGIA,GA,8,False,False,LINDSAY HOLLIDAY,Democrat,C,5220.0,-11.61,109264,308013,-3.1,15.0,0.3547,0.2904,H0GA08115
2020GA9,2020,GEORGIA,GA,9,False,False,ANDREW CLYDE,Republican,O,1925862.71,28.47,292750,372547,-3.1,31.0,0.7858,0.5716,H0GA09246
2020GA9,2020,GEORGIA,GA,9,False,False,DEVIN PANDY,Democrat,O,84782.17,-27.33,79797,372547,-3.1,31.0,0.2142,0.5716,H0GA09170
2020HI1,2020,HAWAII,HI,1,False,False,ED CASE,Democrat,I,570675.23,20.5,183245,283408,-3.1,-17.0,0.6466,0.3954,H2HI02128
2020HI1,2020,HAWAII,HI,1,False,False,RON CURTIS,Republican,C,15609.17,-19.7,71188,283408,-3.1,-17.0,0.2512,0.3954,H0HI01298
2020HI2,2020,HAWAII,HI,2,False,False,JOE AKANA,Republican,O,66938.15,-21.8,84027,296376,-3.1,-19.0,0.2835,0.2952,H0HI02213
2020HI2,2020,HAWAII,HI,2,False,False,"JOHN ""RAGHU"" GIUFFRE",Other,,,,661,296376,-3.1,-19.0,0.0022,0.2952,
